Entity,Code,Year,Deaths - Neoplasms - Sex: Both - Age: Under 5 (Rate),Deaths - Neoplasms - Sex: Both - Age: Age-standardized (Rate),Deaths - Neoplasms - Sex: Both - Age: All Ages (Rate),Deaths - Neoplasms - Sex: Both - Age: 70+ years (Rate),Deaths - Neoplasms - Sex: Both - Age: 5-14 years (Rate),Deaths - Neoplasms - Sex: Both - Age: 50-69 years (Rate),Deaths - Neoplasms - Sex: Both - Age: 15-49 years (Rate)
Tokelau,TKL,2003,5.55,126.79,108.98,1022.95,3.02,292.06,33.63
Tokelau,TKL,2004,5.7,126.22,112.71,1031.9,3.08,292.73,34.33
Tokelau,TKL,2005,5.52,125.87,116.04,1033.31,3.08,293.43,35.46
Tokelau,TKL,2006,5.27,125.89,118.73,1029.5,3.07,295.3,36.63
Tokelau,TKL,2007,5.05,125.89,119.34,1020.78,3.06,294.47,37.3
Tokelau,TKL,2008,4.75,125.85,118.31,1016.2,3,291.7,37.32
Tokelau,TKL,2009,4,125.82,116.32,1016.6,2.8,288.48,36.7
Tokelau,TKL,2010,3.94,126.01,114.44,1023.43,2.77,285.49,35.58
Tokelau,TKL,2011,3.87,125.93,113.08,1032.5,2.73,284.84,34.4
Tokelau,TKL,2012,3.78,125.66,112.2,1040.37,2.68,285.45,33.86
Tokelau,TKL,2013,3.63,125.28,111.46,1040.01,2.63,284.32,33.85
Tokelau,TKL,2014,3.51,125.03,110.97,1031.95,2.59,283.53,34.25
Tokelau,TKL,2015,3.4,125.05,111.05,1024.8,2.55,285.19,34.86
Tokelau,TKL,2016,3.32,125.09,112.06,1020.96,2.52,292.69,35.52
Tokelau,TKL,2017,3.28,125.18,113.07,1018.98,2.5,300.75,36
Tokelau,TKL,2018,3.21,125.14,113.42,1017.21,2.47,304.22,36.1
Tokelau,TKL,2019,3.15,125.16,113.56,1012.93,2.44,303.97,36.02
Tonga,TON,1990,6.58,157.19,87.15,1175.04,2.88,369.83,32.3
Tonga,TON,1991,6.62,157.15,88.59,1172.72,2.89,371.43,32.43
Tonga,TON,1992,6.63,156.96,89.93,1173.11,2.9,371.47,32.58
Tonga,TON,1993,6.8,158.58,92.23,1196.32,3.04,374.07,32.74
Tonga,TON,1994,6.89,159.71,94.25,1209.64,3.14,377.56,32.93
Tonga,TON,1995,6.94,158.8,95.22,1190.27,3.04,380.72,33.27
Tonga,TON,1996,6.99,159.79,97.1,1206.67,3.06,382.7,33.48
Tonga,TON,1997,7.07,162.89,100.04,1257.7,3.32,383.88,33.71
Tonga,TON,1998,7.16,168.99,104.75,1326.3,3.61,395.21,34.38
Tonga,TON,1999,8.34,174.7,109.37,1372.34,3.83,410.86,35.49
Tonga,TON,2000,8.38,174.59,110.17,1366.33,3.75,412.89,35.96
Tonga,TON,2001,8.29,171.76,109.14,1347.09,3.74,404.79,35.9
Tonga,TON,2002,8.19,171.58,109.84,1348.63,3.74,404.66,36.19
Tonga,TON,2003,8.02,171.59,110.65,1349.52,3.66,405.92,36.53
Tonga,TON,2004,7.46,167.91,109.08,1313.47,3.32,399.76,36.47
Tonga,TON,2005,7.53,159.69,104.77,1230.51,3.25,382.73,36.11
Tonga,TON,2006,7.7,159.16,105.4,1233.63,3.26,379.38,36.24
Tonga,TON,2007,7.49,159.71,106.75,1243.43,3.24,379.44,36.72
Tonga,TON,2008,7.25,160.11,108,1252.66,3.21,379.01,37.13
Tonga,TON,2009,6.92,160.4,109.2,1260.69,3.16,378.51,37.53
Tonga,TON,2010,6.76,160.87,110.62,1270.61,3.14,378.27,37.95
Tonga,TON,2011,6.63,161.23,112.08,1280.43,3.12,377.46,38.31
Tonga,TON,2012,6.49,161.39,113.56,1287.53,3.09,376.33,38.63
Tonga,TON,2013,6.36,161.29,114.98,1291.37,3.06,374.96,38.9
Tonga,TON,2014,6.23,161.17,116.45,1295.72,3.04,373.46,39.09
Tonga,TON,2015,6.14,161.12,118.01,1300.84,3.02,372.11,39.21
Tonga,TON,2016,6.07,161.03,119.54,1305.74,2.99,370.6,39.26
Tonga,TON,2017,5.98,161.06,121.15,1310.98,2.97,369.51,39.26
Tonga,TON,2018,5.94,160.99,122.67,1315.09,2.95,368.29,39.15
Tonga,TON,2019,5.9,160.85,124.13,1317.77,2.92,367.08,39.04
Trinidad and Tobago,TTO,1990,7.86,138.05,94.72,1096.7,7.87,312.26,28.36
Trinidad and Tobago,TTO,1991,7.95,136.09,95.46,1091.51,8.1,306.41,28.74
Trinidad and Tobago,TTO,1992,8.02,136.58,97.62,1117.5,7.78,304.21,28.73
Trinidad and Tobago,TTO,1993,8.1,139.68,101.68,1140.34,6.95,310.84,30.87
Trinidad and Tobago,TTO,1994,8.32,141.27,104.63,1163.11,6.69,310.63,32.07
Trinidad and Tobago,TTO,1995,8.59,137.12,103.39,1135.15,6.53,297.41,32.03
Trinidad and Tobago,TTO,1996,8.72,138.6,106.15,1154.5,5.76,300.91,32.17
Trinidad and Tobago,TTO,1997,9.08,132.66,103.44,1105.4,5.85,286.07,31.24
Trinidad and Tobago,TTO,1998,9.17,133.49,106.06,1109.13,6.05,287.91,31.9
Trinidad and Tobago,TTO,1999,8.83,131.72,106.34,1105.85,5.65,284.47,30.33
Trinidad and Tobago,TTO,2000,8.86,125.83,103.61,1055.5,5.9,271.73,28.98
Trinidad and Tobago,TTO,2001,8.58,125.33,105.22,1060.2,5.6,268.79,29.01
Trinidad and Tobago,TTO,2002,8.42,122.81,104.99,1059.74,4.78,257.39,28.35
Trinidad and Tobago,TTO,2003,8.31,125.43,109.65,1079.9,4.84,263.37,29.79
Trinidad and Tobago,TTO,2004,8.03,124.43,111.3,1054.67,5.2,262.69,31.22
Trinidad and Tobago,TTO,2005,7.73,122.49,111.8,1041.58,5.15,257.45,30.8
Trinidad and Tobago,TTO,2006,7.58,120.01,111.89,1024.09,5.67,250.57,30.28
Trinidad and Tobago,TTO,2007,7.25,120.82,115.23,1029.26,5.89,253.33,30.67
Trinidad and Tobago,TTO,2008,7.14,124.32,121.28,1055.79,5.14,262.79,31.92
Trinidad and Tobago,TTO,2009,7.13,119.71,119.47,1015,4.94,251.44,31.77
Trinidad and Tobago,TTO,2010,7.1,118.37,120.98,1004.04,4.86,252.07,30.58
Trinidad and Tobago,TTO,2011,7.03,115.27,120.88,971.95,4.86,248.94,29.88
Trinidad and Tobago,TTO,2012,6.96,110.85,119.37,934.35,4.77,241.41,28.35
Trinidad and Tobago,TTO,2013,6.91,111.8,123.43,948.31,4.86,241.71,28.53
Trinidad and Tobago,TTO,2014,6.84,112.39,127.36,953.54,4.85,244.46,28.37
Trinidad and Tobago,TTO,2015,6.76,112.36,130.78,951.41,4.87,246.75,28.15
Trinidad and Tobago,TTO,2016,6.67,113.46,135.36,961.64,4.9,250.2,28.13
Trinidad and Tobago,TTO,2017,6.59,113.25,138.54,958.34,4.88,251.53,28.37
Trinidad and Tobago,TTO,2018,6.52,113.11,141.92,955.86,4.86,253.13,28.7
Trinidad and Tobago,TTO,2019,6.45,112.91,145.37,952.75,4.83,254.63,29.07
Tunisia,TUN,1990,5.82,82.86,48.16,648.86,4.24,195.62,13.63
Tunisia,TUN,1991,5.66,84.9,50.01,668.3,4.2,199.79,14.02
Tunisia,TUN,1992,5.46,85.52,51.36,671.54,4.1,205,14.32
Tunisia,TUN,1993,5.24,86.21,52.64,675.87,4.09,208.8,14.68
Tunisia,TUN,1994,5.02,85.33,52.95,667.62,4.06,207.98,14.84
Tunisia,TUN,1995,4.8,87.25,55.01,683.87,3.94,214.9,15.35
Tunisia,TUN,1996,4.6,87.24,55.86,687,3.79,215.3,15.43
Tunisia,TUN,1997,4.39,87.96,57.45,695.97,3.49,219.14,15.78
Tunisia,TUN,1998,4.18,88.4,58.75,700.75,3.36,220.52,16.1
Tunisia,TUN,1999,4.27,88.21,59.68,700.74,3.35,219.25,16.29
Tunisia,TUN,2000,4.18,88.01,60.61,701.75,3.34,216.19,16.45
Tunisia,TUN,2001,4.1,87.1,61.14,687.83,3.35,213.48,16.75
Tunisia,TUN,2002,4.03,86.19,61.67,674,3.34,210.24,17.03
Tunisia,TUN,2003,3.91,85.27,62.16,661.96,3.38,205.59,17.3
Tunisia,TUN,2004,3.69,84.21,62.65,646.73,3.33,202.35,17.54
Tunisia,TUN,2005,3.56,84.46,64.07,651.97,3.28,199.53,17.64
Tunisia,TUN,2006,3.47,84.46,65.39,655.38,3.24,197.26,17.71
Tunisia,TUN,2007,3.34,84.43,66.72,659.01,3.2,195.14,17.69
Tunisia,TUN,2008,3.22,84.49,68.19,663.97,3.17,193.67,17.66
Tunisia,TUN,2009,3.12,84.47,69.65,668.66,3.15,192.08,17.69
Tunisia,TUN,2010,3.05,84.63,71.35,675.51,3.14,191.58,17.77
Tunisia,TUN,2011,2.94,84.46,72.92,675.91,3.09,192.01,17.77
Tunisia,TUN,2012,2.77,84.28,74.48,679.54,3,191.8,17.84
Tunisia,TUN,2013,2.65,84.18,76.19,682.9,2.94,192.3,17.98
Tunisia,TUN,2014,2.55,84.09,77.96,685.84,2.88,193.09,18.12
Tunisia,TUN,2015,2.46,83.99,79.82,688.53,2.82,194.37,18.28
Tunisia,TUN,2016,2.36,83.78,81.65,687.81,2.76,195.37,18.45
Tunisia,TUN,2017,2.27,83.63,83.59,686.88,2.71,196.76,18.66
Tunisia,TUN,2018,2.2,83.37,85.58,681.96,2.64,198.91,18.9
Tunisia,TUN,2019,2.13,82.83,87.37,674.68,2.57,200.26,19.11
Turkey,TUR,1990,15.78,147.41,90.79,1023.96,9.03,394.16,31.42
Turkey,TUR,1991,15.18,145.1,90.62,995.16,8.6,395.49,31.8
Turkey,TUR,1992,14.58,142.58,90.36,974.52,8.35,392.7,32.08
Turkey,TUR,1993,14.05,140.51,90.33,961.13,8.06,389.03,32.19
Turkey,TUR,1994,13.68,138.04,90.02,942.71,7.75,383.53,31.94
Turkey,TUR,1995,13.43,135.42,89.45,928.14,7.67,374.01,31.33
Turkey,TUR,1996,13,131,87.82,904.59,7.5,357.28,30.51
Turkey,TUR,1997,12.83,128.67,87.3,910.23,7.38,340.94,29.5
Turkey,TUR,1998,12.67,124.51,85.93,892.96,7.8,321.06,28.86
Turkey,TUR,1999,12.48,117.44,83.24,832.09,8.66,300.49,28.9
Turkey,TUR,2000,12.45,110.02,79.6,783.98,8.47,279.28,27.55
Turkey,TUR,2001,12.53,109.64,80.08,810.02,7.22,269.82,25.64
Turkey,TUR,2002,12.2,110.34,81.28,841.96,6.2,263.68,23.83
Turkey,TUR,2003,11.5,108.65,81.78,826.46,5.81,260.45,23.36
Turkey,TUR,2004,11.25,107.79,83.05,820.61,5.73,258.22,23.09
Turkey,TUR,2005,10.74,107.73,85.23,818.28,5.73,260.5,23
Turkey,TUR,2006,10.26,109.73,88.8,837.21,5.63,265.34,22.97
Turkey,TUR,2007,9.75,111.81,92.67,859.67,5.46,270.75,23.08
Turkey,TUR,2008,9.57,115.87,98.23,901.04,5.3,280.88,23.42
Turkey,TUR,2009,9.32,122.4,106.4,953.35,5.58,301.22,24.63
Turkey,TUR,2010,9.01,126.67,112.3,998.79,5.87,311.53,25.05
Turkey,TUR,2011,8.31,128.63,116.24,1031.31,5.75,317.43,24.66
Turkey,TUR,2012,7.87,128.21,117.88,1043.81,5.68,316.05,24.11
Turkey,TUR,2013,7.57,128.38,119.72,1056.96,5.7,315,23.9
Turkey,TUR,2014,7.28,128.21,121.38,1060.04,5.64,314.32,23.73
Turkey,TUR,2015,6.98,126.12,121.51,1040.99,5.47,309.19,23.31
Turkey,TUR,2016,6.79,124.63,122.62,1033.34,5.37,304.01,23.07
Turkey,TUR,2017,6.5,123.91,124.87,1028,5.23,301.18,23.35
Turkey,TUR,2018,6.3,122.02,126.29,1003.25,5.06,299.12,23.68
Turkey,TUR,2019,6.11,121.3,128.83,997.77,4.95,299.25,23.97
Turkmenistan,TKM,1990,12.25,125.72,69.4,731.24,7.36,379.56,26.23
Turkmenistan,TKM,1991,12.08,121.45,67.12,707.93,7.12,369.56,25.57
Turkmenistan,TKM,1992,11.36,116.12,64.13,689.36,6.89,351.01,25.07
Turkmenistan,TKM,1993,10.71,122.12,67.56,714.06,7.04,374.41,27.53
Turkmenistan,TKM,1994,10.35,121.15,67.19,706.53,7.32,371.24,28.68
Turkmenistan,TKM,1995,10.02,114.71,63.94,668.61,7.25,349.2,28.68
Turkmenistan,TKM,1996,9.76,112.51,63.34,646.89,7.47,342.7,29.97
Turkmenistan,TKM,1997,9.3,105.78,60.21,610.23,7.72,319.39,29.61
Turkmenistan,TKM,1998,8.92,97.94,56.44,570.57,8.16,292.71,28.27
Turkmenistan,TKM,1999,8.36,88.24,51.21,528.4,8,259.6,25.45
Turkmenistan,TKM,2000,8.46,84.89,49.93,508.66,7.87,248.57,24.89
Turkmenistan,TKM,2001,8.05,82.48,49.28,492.84,7.63,237.93,24.8
Turkmenistan,TKM,2002,7.64,83.21,50.47,496.8,7.38,236.5,25.63
Turkmenistan,TKM,2003,7.32,84.05,51.49,500.36,6.93,237.63,25.73
Turkmenistan,TKM,2004,7.21,87.19,54.18,516.14,6.85,242.65,27.34
Turkmenistan,TKM,2005,7.16,90.84,57.29,531.15,6.98,249.67,29.22
Turkmenistan,TKM,2006,7.16,91.58,58.72,533.19,7.01,247.55,30.25
Turkmenistan,TKM,2007,7.14,91.65,59.68,531.4,7.2,244.62,30.66
Turkmenistan,TKM,2008,7.1,90.07,59.71,519.65,7.21,236.73,30.87
Turkmenistan,TKM,2009,7.28,85.5,57.72,494.52,7.45,219.52,29.84
Turkmenistan,TKM,2010,7.37,84.15,57.9,486.81,7.76,212.84,29.82
Turkmenistan,TKM,2011,7.15,85.61,60.14,494.44,7.88,216.31,30.76
Turkmenistan,TKM,2012,7.04,86.42,61.9,497.56,7.95,218.07,31.53
Turkmenistan,TKM,2013,6.89,88.17,64.26,505.32,7.86,223.78,32.36
Turkmenistan,TKM,2014,6.79,89.7,66.49,512.87,7.82,229.83,32.97
Turkmenistan,TKM,2015,6.76,90.04,67.77,519.14,7.82,232.02,32.98
Turkmenistan,TKM,2016,6.55,89.74,68.55,523.05,7.51,233.69,32.6
Turkmenistan,TKM,2017,6.39,89.32,69.28,524.11,7.27,234.86,32.45
Turkmenistan,TKM,2018,6.26,89.89,70.63,536.32,7.17,238.31,32.21
Turkmenistan,TKM,2019,6.14,89.63,71.53,538.86,7.05,239.96,32.17
Tuvalu,TUV,1990,10.16,147.92,105.84,929.92,5.49,396.68,44.49
Tuvalu,TUV,1991,9.7,147.88,107.45,936.29,5.37,396.83,44.75
Tuvalu,TUV,1992,9.3,147.94,108.93,942.87,5.26,394.93,45
Tuvalu,TUV,1993,8.93,147.9,110.19,947.59,5.17,391.18,45.29
Tuvalu,TUV,1994,8.48,146.77,110.39,948.56,5.03,383.53,44.75
Tuvalu,TUV,1995,8.26,147.38,111.93,956.34,4.97,379.92,45.06
Tuvalu,TUV,1996,7.99,147.26,112.86,961.17,4.89,374.42,45.2
Tuvalu,TUV,1997,7.61,147.69,113.94,970.89,4.8,370.63,45.61
Tuvalu,TUV,1998,7.17,146.69,113.69,976.55,4.7,362.65,45.14
Tuvalu,TUV,1999,7.31,146.54,114,983.78,4.81,357.91,45.48
Tuvalu,TUV,2000,6.89,146.2,113.81,989.41,4.72,353.52,45.83
Tuvalu,TUV,2001,6.42,145.46,113.4,993.93,4.59,346.44,45.59
Tuvalu,TUV,2002,5.96,144.56,113.05,996.98,4.46,340,45.18
Tuvalu,TUV,2003,5.56,143.57,112.6,998.45,4.34,335.17,44.83
Tuvalu,TUV,2004,4.9,142.51,111.92,1000.21,4.12,330.7,44.45
Tuvalu,TUV,2005,4.67,141.93,111.62,1005.17,4.06,327.61,44.19
Tuvalu,TUV,2006,5.01,141.72,111.73,1011.34,4.16,326.67,43.98
Tuvalu,TUV,2007,4.92,141.82,111.96,1020.19,4.13,326.81,43.72
Tuvalu,TUV,2008,4.7,141.83,112.09,1026.25,4.05,326.49,43.37
Tuvalu,TUV,2009,4.55,141.7,112.08,1028.82,3.99,325.68,42.95
Tuvalu,TUV,2010,4.37,141.71,112.19,1032.53,3.9,325.32,42.49
Tuvalu,TUV,2011,3.96,141.43,112.22,1033.44,3.74,325.49,41.94
Tuvalu,TUV,2012,3.87,141.22,112.3,1031.55,3.67,325.98,41.48
Tuvalu,TUV,2013,3.8,140.99,112.44,1028.4,3.61,326.59,41.04
Tuvalu,TUV,2014,3.69,140.8,112.58,1024.25,3.55,326.47,40.64
Tuvalu,TUV,2015,3.59,140.67,112.82,1021.37,3.5,326.46,40.19
Tuvalu,TUV,2016,3.53,140.67,113.4,1018.62,3.45,327.88,39.76
Tuvalu,TUV,2017,3.46,140.92,114.22,1017.41,3.41,329.56,39.39
Tuvalu,TUV,2018,3.36,141.07,115.03,1015.35,3.37,330.53,39.02
Tuvalu,TUV,2019,3.28,141.14,115.73,1017.73,3.32,332,38.63
Uganda,UGA,1990,21.23,116.91,46.9,857.95,2.29,290.56,18.39
Uganda,UGA,1991,21.46,120.26,48.04,870.81,2.49,300.77,19.67
Uganda,UGA,1992,21.45,121.71,48.06,880.55,2.5,305.8,19.82
Uganda,UGA,1993,21.3,124.3,48.6,889.55,2.6,315.01,20.78
Uganda,UGA,1994,21.03,127.24,49.2,899.66,2.73,325.17,21.92
Uganda,UGA,1995,21.21,130.23,49.73,911.85,2.86,335.56,22.63
Uganda,UGA,1996,19.58,132.01,49.58,918.03,2.99,343.2,23.38
Uganda,UGA,1997,18.81,133.35,49.35,922.75,3.03,348.71,23.67
Uganda,UGA,1998,17.69,135.59,49.46,931.48,3.15,356.76,24.31
Uganda,UGA,1999,16.49,136.76,49.09,936.14,3.17,361.7,24.48
Uganda,UGA,2000,15.75,139.97,49.45,956.55,3.27,375.23,25.55
Uganda,UGA,2001,15.69,140.61,49.28,957.76,3.41,376.71,25.49
Uganda,UGA,2002,15.31,141.02,48.74,973.62,3.34,375.52,24.82
Uganda,UGA,2003,14.75,141.09,48.26,980.54,3.26,374.6,24.51
Uganda,UGA,2004,15.32,142.43,48.52,996.82,3.47,375.19,24.59
Uganda,UGA,2005,16.13,143.35,48.66,1008.88,3.63,373.09,24.62
Uganda,UGA,2006,16.33,143.83,48.72,1023.71,3.76,370.97,24.45
Uganda,UGA,2007,15.88,142.91,48.38,1023.95,3.83,366.36,24.18
Uganda,UGA,2008,15.13,141.1,47.53,1024.04,3.71,358.01,23.4
Uganda,UGA,2009,14.54,141.13,47.49,1030.44,3.64,355.41,23.34
Uganda,UGA,2010,15.44,141.97,47.94,1041.37,3.77,351.23,23.43
Uganda,UGA,2011,15.92,142.31,48.42,1044.98,3.79,350.82,23.56
Uganda,UGA,2012,16.49,143.57,49.29,1052.63,3.78,353.66,23.98
Uganda,UGA,2013,19.24,145.83,51.03,1062.27,4.14,358.43,24.8
Uganda,UGA,2014,20.1,146.3,51.78,1062.16,4.31,358.85,25.19
Uganda,UGA,2015,18.61,145.41,51.42,1061.95,4.15,351.75,25.16
Uganda,UGA,2016,18.36,145.18,51.85,1060.46,4.31,351.12,25.37
Uganda,UGA,2017,15.49,143.94,51.35,1058.43,4.09,346.74,25.12
Uganda,UGA,2018,14.97,145.66,52.35,1071.49,4.03,350.13,25.57
Uganda,UGA,2019,13.87,145.81,52.65,1076.58,3.88,349.31,25.57
Ukraine,UKR,1990,11.94,164.78,219.87,886.28,10.36,528.38,54.71
Ukraine,UKR,1991,11.08,170.59,229.71,910.07,10.29,550.99,56.46
Ukraine,UKR,1992,10.24,175.34,237.85,923.61,9.68,574.94,58.49
Ukraine,UKR,1993,9.68,177.85,242.39,932.02,9.29,590.84,60.52
Ukraine,UKR,1994,9.45,180.09,246.89,930.78,9.23,605.56,64.03
Ukraine,UKR,1995,9.07,186.92,257.81,940.72,9.03,642.03,70.56
Ukraine,UKR,1996,8.99,179.06,249.04,906.93,8.58,620.27,68.11
Ukraine,UKR,1997,9.14,169.64,237.9,879.12,8.17,587.57,63.39
Ukraine,UKR,1998,9.35,158.21,223.22,843.13,7.82,539.58,58.04
Ukraine,UKR,1999,9.51,159.72,227.5,856.69,7.52,539.69,58.24
Ukraine,UKR,2000,9.58,160.36,230.49,862.92,7.32,536.96,58.3
Ukraine,UKR,2001,9.59,154.1,223.92,839.65,7.04,512.01,55.45
Ukraine,UKR,2002,9.21,152.35,223.55,833.26,6.66,505.97,54.43
Ukraine,UKR,2003,8.75,147.88,218.16,809.29,6.19,491.29,52.59
Ukraine,UKR,2004,8.39,146.88,218.04,788.87,6.03,492.88,52.67
Ukraine,UKR,2005,7.84,143.11,213.93,763.47,5.5,484.19,50.46
Ukraine,UKR,2006,7.99,135.34,203.69,726.11,5.22,454.55,47.31
Ukraine,UKR,2007,8.39,138.29,208.83,730.63,5.2,459.78,49.3
Ukraine,UKR,2008,8.39,139.34,210.92,736.88,4.99,455.56,49.37
Ukraine,UKR,2009,8.15,127.99,195.33,708.34,4.7,407.13,42.54
Ukraine,UKR,2010,7.97,125.13,192.45,711.51,4.58,390.21,39.4
Ukraine,UKR,2011,7.79,122.48,190.22,703.2,4.45,379.77,37.8
Ukraine,UKR,2012,7.76,124.05,194.44,712.72,4.32,386.41,38.51
Ukraine,UKR,2013,7.51,124.1,195.82,711.65,4.26,387.21,40.25
Ukraine,UKR,2014,7.66,117.52,186.74,676.14,5.05,366.07,39.53
Ukraine,UKR,2015,8.3,140.18,222.45,752.81,6.71,445.8,53.97
Ukraine,UKR,2016,8.17,136.55,218.12,732.16,6.75,435.98,54.27
Ukraine,UKR,2017,7.94,135.3,218.11,725.05,6.39,437.9,53.94
Ukraine,UKR,2018,7.69,137.44,224.08,739.87,6.09,453.23,53.52
Ukraine,UKR,2019,7.46,136.96,225.28,736.4,6.02,454.01,53.97
United Arab Emirates,ARE,1990,5.91,151.45,34.57,1146.69,5.71,283.87,21
United Arab Emirates,ARE,1991,5.75,154.19,35.2,1173.39,5.71,286.76,21.32
United Arab Emirates,ARE,1992,5.58,156.69,35.73,1197.76,5.71,289,21.52
United Arab Emirates,ARE,1993,5.26,159.19,36.23,1220.17,5.63,290.72,21.66
United Arab Emirates,ARE,1994,4.93,166.5,36.94,1285.69,5.74,296.71,21.39
United Arab Emirates,ARE,1995,4.6,168.66,37.29,1300.05,5.58,297.77,21.49
United Arab Emirates,ARE,1996,4.32,171.06,37.46,1313.63,5.42,296.79,21.34
United Arab Emirates,ARE,1997,4.21,171.04,37.34,1309.48,5.37,293.95,21.06
United Arab Emirates,ARE,1998,4.26,171.1,37.2,1308.34,5.4,289.58,20.76
United Arab Emirates,ARE,1999,4.46,172.23,37.28,1316.15,5.5,287.33,20.55
United Arab Emirates,ARE,2000,4.57,178.58,37.65,1355.2,5.38,291.49,20.17
United Arab Emirates,ARE,2001,4.68,179.59,37.59,1363.67,5.43,291.53,20.17
United Arab Emirates,ARE,2002,4.78,180.03,37.64,1372.07,5.47,290.8,20.23
United Arab Emirates,ARE,2003,4.71,184.67,37.88,1468.25,5.25,288.32,19.96
United Arab Emirates,ARE,2004,4.55,192.57,38.48,1586.93,5.06,288.34,19.62
United Arab Emirates,ARE,2005,4.44,193.79,38.95,1611.75,4.96,283.77,19.5
United Arab Emirates,ARE,2006,4.16,191.87,37.2,1607.54,4.77,273.71,18.9
United Arab Emirates,ARE,2007,3.83,183.59,33.26,1555.78,4.42,259.45,18.1
United Arab Emirates,ARE,2008,3.62,180.03,29.65,1524.83,4.23,254.74,17.15
United Arab Emirates,ARE,2009,3.52,178.19,28.51,1507.46,4.08,257.66,17.1
United Arab Emirates,ARE,2010,3.48,175.41,30.06,1477.82,4.01,262.62,18.16
United Arab Emirates,ARE,2011,3.36,173.14,31.99,1455.92,3.94,266.77,19.3
United Arab Emirates,ARE,2012,3.25,170.6,34.17,1429.74,3.87,267.42,20.49
United Arab Emirates,ARE,2013,3.22,164.71,36.9,1353.75,3.84,264.21,22.34
United Arab Emirates,ARE,2014,3.18,147.53,39.32,1135.78,3.73,250.88,24.77
United Arab Emirates,ARE,2015,3.11,146.07,42.58,1116.55,3.64,250.53,26.45
United Arab Emirates,ARE,2016,3.11,144.75,46.18,1092.36,3.57,251.61,28.22
United Arab Emirates,ARE,2017,3.02,143.25,50.09,1069.17,3.48,251.8,30.02
United Arab Emirates,ARE,2018,2.92,142.24,54.49,1052.47,3.4,251.41,31.89
United Arab Emirates,ARE,2019,2.84,141.38,59.22,1041.19,3.33,250.34,33.8
United Kingdom,GBR,1990,4.9,188.39,295.39,1608.94,4.34,506.53,32.97
United Kingdom,GBR,1991,4.68,186.79,294.45,1622.29,4.3,494.21,33.01
United Kingdom,GBR,1992,4.42,185.45,293.87,1632.11,4.14,483,33.08
United Kingdom,GBR,1993,4.19,184.94,294.46,1641.31,4.03,475.68,33.16
United Kingdom,GBR,1994,4.05,181.64,290.56,1623.29,3.91,460.49,32.94
United Kingdom,GBR,1995,3.96,180.45,290.15,1622.5,3.82,451.32,32.98
United Kingdom,GBR,1996,3.92,177.89,287.25,1608.9,3.71,439.62,32.6
United Kingdom,GBR,1997,3.84,175.13,284.14,1597.62,3.7,424.55,31.58
United Kingdom,GBR,1998,3.8,174.03,283.74,1604.21,3.63,414.01,30.84
United Kingdom,GBR,1999,3.78,172.91,283.37,1612.53,3.53,404.62,30.14
United Kingdom,GBR,2000,3.67,169.22,278.75,1591.23,3.44,391.01,29.5
United Kingdom,GBR,2001,3.57,166.41,275.53,1578.4,3.38,379.85,29.12
United Kingdom,GBR,2002,3.53,165.75,276.27,1589,3.32,376.08,28.73
United Kingdom,GBR,2003,3.53,164.92,276.56,1594.85,3.21,373.99,28.28
United Kingdom,GBR,2004,3.48,161.9,273.04,1577.37,3.09,367.27,27.7
United Kingdom,GBR,2005,3.44,159.55,270.84,1564.83,3.06,362.43,27.34
United Kingdom,GBR,2006,3.49,158.36,270.28,1559.93,3.15,359.38,27.38
United Kingdom,GBR,2007,3.44,157.44,270.77,1563.83,3.11,356.09,27.26
United Kingdom,GBR,2008,3.35,156.61,271.49,1568.78,3,352.41,27.19
United Kingdom,GBR,2009,3.24,153.9,268.98,1553,2.92,345.04,26.65
United Kingdom,GBR,2010,3.13,151.93,268.24,1549.2,2.82,339.34,26.05
United Kingdom,GBR,2011,3.06,150.85,269.19,1563.89,2.7,332.83,25.4
United Kingdom,GBR,2012,3.01,150.75,272.16,1588.06,2.7,328.85,24.82
United Kingdom,GBR,2013,2.94,150.99,275.18,1599.52,2.66,326.41,24.71
United Kingdom,GBR,2014,2.84,150.16,275.99,1593.88,2.58,320.86,24.64
United Kingdom,GBR,2015,2.78,150.64,279.36,1596.42,2.47,319.79,24.64
United Kingdom,GBR,2016,2.76,150.39,280.88,1585.78,2.38,319.32,24.77
United Kingdom,GBR,2017,2.72,149.41,282.04,1561.22,2.36,314.87,24.61
United Kingdom,GBR,2018,2.67,150.81,288.22,1570.72,2.43,315.1,24.34
United Kingdom,GBR,2019,2.62,150.91,291.58,1568.88,2.43,314.24,24.11
United States,USA,1990,4.5,168.98,212.59,1357.52,3.94,478.98,31.59
United States,USA,1991,4.38,167.9,212.46,1356.15,3.84,473.36,31.7
United States,USA,1992,4.27,166.9,212.55,1357.83,3.76,465.55,31.94
United States,USA,1993,4.17,168.43,215.97,1382.39,3.73,463.33,32.37
United States,USA,1994,4.03,168.16,216.69,1391.49,3.68,455.48,32.55
United States,USA,1995,3.89,168.02,217.94,1403.02,3.61,448.77,32.77
United States,USA,1996,3.78,165.7,216.14,1398.76,3.52,436.24,32.61
United States,USA,1997,3.75,163.2,214.24,1393.82,3.44,418.44,32.18
United States,USA,1998,3.67,161.84,214.05,1401.07,3.35,405.17,31.58
United States,USA,1999,3.64,161.72,215.04,1418.3,3.28,396.97,31.31
